PubDate,PubTime,Currency,Variable,Actual,Forecast,Previous,CurrVariable,PrevDate,PrevIndex,NextDate,NextIndex,CurrIndex,PrevH,PrevHIndex,CurrHIndex,NextH,NextHIndex
2022-12-21,18:30,USD,Existing Home Sales ,4090000.0,4200000.0,4430000.0,USD-Existing Home Sales,2022/12/20,1.0627,2022/12/22,1.06033,1.06101,18:00,1.0614584684371948,,19:00,1.0616837739944458
2022-12-21,19:00,USD,Crude Oil Inventories,-5894000.0,-1657000.0,10231000.0,USD-Crude Oil Inventories,2022/12/20,1.0627,2022/12/22,1.06033,1.06101,18:00,1.0614584684371948,1.0616837739944458,20:00,1.0614584684371948
2022-12-22,17:00,USD,GDP (QoQ) (Q3),0.032,0.029,-0.006,USD-GDP (QoQ),2022/12/21,1.06101,2022/12/25,1.06678,1.06033,16:00,1.0592098236083984,1.0587612390518188,18:00,1.0585371255874634
2022-12-22,17:00,USD,Initial Jobless Claims,216000.0,222000.0,214000.0,USD-Initial Jobless Claims,2022/12/21,1.06101,2022/12/25,1.06678,1.06033,16:00,1.0592098236083984,1.0587612390518188,18:00,1.0585371255874634
2022-12-23,17:00,USD,Core PCE Price Index (MoM) ,0.002,0.002,0.003,USD-Core PCE Price Index (MoM),2022/12/22,1.06033,2022/12/25,1.06678,,16:00,1.0624734163284302,1.0624734163284302,18:00,1.0613458156585691
2022-12-23,17:00,USD,Core PCE Price Index (YoY) ,0.047,0.047,0.05,USD-Core PCE Price Index (YoY),2022/12/22,1.06033,2022/12/25,1.06678,,16:00,1.0624734163284302,1.0624734163284302,18:00,1.0613458156585691
2022-12-23,17:00,USD,Durable Goods Orders (MoM) ,-0.021,-0.006,0.007,USD-Durable Goods Orders (MoM),2022/12/22,1.06033,2022/12/25,1.06678,,16:00,1.0624734163284302,1.0624734163284302,18:00,1.0613458156585691
2022-12-23,18:30,USD,New Home Sales ,640000.0,600000.0,605000.0,USD-New Home Sales,2022/12/22,1.06033,2022/12/25,1.06678,,18:00,1.0613458156585691,,19:00,1.0623606443405151
2022-12-29,17:00,USD,Initial Jobless Claims,225000.0,225000.0,216000.0,USD-Initial Jobless Claims,2022/12/28,1.06292,2023/01/01,1.07097,1.06608,16:00,1.066894292831421,1.0687185525894165,18:00,1.0678056478500366
2022-12-29,19:30,USD,Crude Oil Inventories,718000.0,-1520000.0,-5894000.0,USD-Crude Oil Inventories,2022/12/28,1.06292,2023/01/01,1.07097,1.06608,19:00,1.0681477785110474,,20:00,1.067121982574463
2022-12-30,18:15,USD,Chicago PMI ,44.9,40.0,37.2,USD-Chicago PMI,2022/12/29,1.06608,2023/01/01,1.07097,,18:00,1.070778489112854,,19:00,1.0704345703125
2023-01-03,16:30,EUR,German CPI (MoM) ,-0.008,-0.003,-0.005,EUR-German CPI (MoM),2023/01/02,1.06777,2023/01/04,1.06064,1.05469,16:00,1.0560777187347412,,17:00,1.0549635887145996
2023-01-03,18:15,USD,S&P Global US Manufacturing PMI ,46.2,46.2,47.7,USD-S&P Global US Manufacturing PMI,2023/01/02,1.06777,2023/01/04,1.06064,1.05469,18:00,1.0559661388397217,,19:00,1.0566357374191284
2023-01-04,18:30,USD,ISM Manufacturing PMI ,48.4,48.5,49.0,USD-ISM Manufacturing PMI,2023/01/03,1.05469,2023/01/05,1.05222,1.06064,18:00,1.0599957704544067,,19:00,1.0606703758239746
2023-01-04,18:30,USD,ISM Manufacturing Prices ,39.4,42.6,43.0,USD-ISM Manufacturing Prices,2023/01/03,1.05469,2023/01/05,1.05222,1.06064,18:00,1.0599957704544067,,19:00,1.0606703758239746
2023-01-04,18:30,USD,JOLTs Job Openings ,10458000.0,10000000.0,10512000.0,USD-JOLTs Job Openings,2023/01/03,1.05469,2023/01/05,1.05222,1.06064,18:00,1.0599957704544067,,19:00,1.0606703758239746
2023-01-04,22:30,USD,FOMC Meeting Minutes,,,,USD-FOMC Meeting Minutes,2023/01/03,1.05469,2023/01/05,1.05222,1.06064,22:00,1.060895323753357,,23:00,1.0611205101013184
2023-01-05,16:45,USD,ADP Nonfarm Employment Change ,235000.0,150000.0,182000.0,USD-ADP Nonfarm Employment Change,2023/01/04,1.06064,2023/01/08,1.06563,1.05222,16:00,1.052188515663147,,17:00,1.0534077882766724
2023-01-05,17:00,USD,Initial Jobless Claims,204000.0,225000.0,223000.0,USD-Initial Jobless Claims,2023/01/04,1.06064,2023/01/08,1.06563,1.05222,16:00,1.052188515663147,1.0534077882766724,18:00,1.053851842880249
2023-01-05,18:15,USD,S&P Global Services PMI ,44.7,44.4,46.2,USD-S&P Global Services PMI,2023/01/04,1.06064,2023/01/08,1.06563,1.05222,18:00,1.053851842880249,,19:00,1.0537407398223877
2023-01-05,19:30,USD,Crude Oil Inventories,1694000.0,1154000.0,718000.0,USD-Crude Oil Inventories,2023/01/04,1.06064,2023/01/08,1.06563,1.05222,19:00,1.0537407398223877,,20:00,1.052520751953125
2023-01-06,13:30,EUR,CPI (YoY) ,0.092,0.097,0.101,EUR-CPI (YoY),2023/01/05,1.05222,2023/01/08,1.06563,,13:00,1.054741144180298,,14:00,1.051193118095398
2023-01-06,17:00,USD,Average Hourly Earnings (MoM) ,0.003,0.004,0.004,USD-Average Hourly Earnings (MoM),2023/01/05,1.05222,2023/01/08,1.06563,,16:00,1.0623606443405151,1.064056158065796,18:00,1.0641694068908691
2023-01-06,17:00,USD,Nonfarm Payrolls ,223000.0,200000.0,256000.0,USD-Nonfarm Payrolls,2023/01/05,1.05222,2023/01/08,1.06563,,16:00,1.0623606443405151,1.064056158065796,18:00,1.0641694068908691
2023-01-06,17:00,USD,Unemployment Rate ,0.035,0.037,0.036,USD-Unemployment Rate,2023/01/05,1.05222,2023/01/08,1.06563,,16:00,1.0623606443405151,1.064056158065796,18:00,1.0641694068908691
2023-01-06,18:30,USD,ISM Non-Manufacturing PMI ,49.6,55.0,56.5,USD-ISM Non-Manufacturing PMI,2023/01/05,1.05222,2023/01/08,1.06563,,18:00,1.0641694068908691,,19:00,1.0649627447128296
2023-01-06,18:30,USD,ISM Non-Manufacturing Prices ,67.6,,70.0,USD-ISM Non-Manufacturing Prices,2023/01/05,1.05222,2023/01/08,1.06563,,18:00,1.0641694068908691,,19:00,1.0649627447128296
2023-01-10,17:30,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/01/09,1.07332,2023/01/11,1.0766,1.0739,17:00,1.0735372304916382,,18:00,1.0739984512329102
2023-01-11,19:00,USD,Crude Oil Inventories,18962000.0,-2243000.0,1694000.0,USD-Crude Oil Inventories,2023/01/10,1.0739,2023/01/12,1.08602,1.0766,18:00,1.0751532316207886,1.0764262676239014,20:00,1.0757315158843994
2023-01-11,21:30,USD,10-Year Note Auction,0.0358,,0.0363,USD-10-Year Note Auction,2023/01/10,1.0739,2023/01/12,1.08602,1.0766,21:00,1.0758472681045532,,22:00,1.076310396194458
2023-01-12,17:00,USD,Core CPI (MoM) ,0.003,0.003,0.003,USD-Core CPI (MoM),2023/01/11,1.0766,2023/01/15,1.08246,1.08602,16:00,1.082719802856445,1.0850694179534912,18:00,1.086130142211914
2023-01-12,17:00,USD,CPI (YoY) ,0.065,0.065,0.071,USD-CPI (YoY),2023/01/11,1.0766,2023/01/15,1.08246,1.08602,16:00,1.082719802856445,1.0850694179534912,18:00,1.086130142211914
2023-01-12,17:00,USD,CPI (MoM) ,-0.001,0.0,0.002,USD-CPI (MoM),2023/01/11,1.0766,2023/01/15,1.08246,1.08602,16:00,1.082719802856445,1.0850694179534912,18:00,1.086130142211914
2023-01-12,17:00,USD,Initial Jobless Claims,205000.0,215000.0,206000.0,USD-Initial Jobless Claims,2023/01/11,1.0766,2023/01/15,1.08246,1.08602,16:00,1.082719802856445,1.0850694179534912,18:00,1.086130142211914
2023-01-12,21:30,USD,30-Year Bond Auction,0.0359,,0.0351,USD-30-Year Bond Auction,2023/01/11,1.0766,2023/01/15,1.08246,1.08602,21:00,1.0857763290405271,,22:00,1.0855406522750854
2023-01-17,10:30,EUR,German CPI (MoM) ,-0.008,-0.008,-0.005,EUR-German CPI (MoM),2023/01/16,1.08301,2023/01/18,1.07978,1.07933,10:00,1.0824854373931885,,11:00,1.0834236145019531
2023-01-18,13:30,EUR,CPI (YoY) ,0.092,0.092,0.101,EUR-CPI (YoY),2023/01/17,1.07933,2023/01/19,1.08339,1.07978,13:00,1.086130142211914,,14:00,1.0866022109985352
2023-01-18,17:00,USD,Core Retail Sales (MoM) ,-0.011,-0.004,-0.006,USD-Core Retail Sales (MoM),2023/01/17,1.07933,2023/01/19,1.08339,1.07978,16:00,1.0830715894699097,1.0797970294952393,18:00,1.07991361618042
2023-01-18,17:00,USD,PPI (MoM) ,-0.005,-0.001,0.002,USD-PPI (MoM),2023/01/17,1.07933,2023/01/19,1.08339,1.07978,16:00,1.0830715894699097,1.0797970294952393,18:00,1.07991361618042
2023-01-18,17:00,USD,Retail Sales (MoM) ,-0.011,-0.008,-0.01,USD-Retail Sales (MoM),2023/01/17,1.07933,2023/01/19,1.08339,1.07978,16:00,1.0830715894699097,1.0797970294952393,18:00,1.07991361618042
2023-01-19,17:00,USD,Initial Jobless Claims,190000.0,214000.0,205000.0,USD-Initial Jobless Claims,2023/01/18,1.07978,2023/01/22,1.08651,1.08339,16:00,1.08119797706604,1.0817828178405762,18:00,1.0833063125610352
2023-01-19,17:00,USD,Philadelphia Fed Manufacturing Index ,-8.9,-11.0,-13.7,USD-Philadelphia Fed Manufacturing Index,2023/01/18,1.07978,2023/01/22,1.08651,1.08339,16:00,1.08119797706604,1.0817828178405762,18:00,1.0833063125610352
2023-01-19,19:30,USD,Crude Oil Inventories,8408000.0,-593000.0,18962000.0,USD-Crude Oil Inventories,2023/01/18,1.07978,2023/01/22,1.08651,1.08339,19:00,1.0834236145019531,,20:00,1.0830715894699097
2023-01-20,18:30,USD,Existing Home Sales ,4020000.0,3960000.0,4080000.0,USD-Existing Home Sales,2023/01/19,1.08339,2023/01/22,1.08651,,18:00,1.0850694179534912,,19:00,1.0856584310531616
2023-01-24,18:15,USD,S&P Global US Manufacturing PMI ,46.8,46.0,46.2,USD-S&P Global US Manufacturing PMI,2023/01/23,1.08743,2023/01/25,1.0922,1.08882,18:00,1.0882576704025269,,19:00,1.0887316465377808
2023-01-24,18:15,USD,S&P Global Services PMI ,46.6,45.0,44.7,USD-S&P Global Services PMI,2023/01/23,1.08743,2023/01/25,1.0922,1.08882,18:00,1.0882576704025269,,19:00,1.0887316465377808
2023-01-25,19:00,USD,Crude Oil Inventories,533000.0,971000.0,8408000.0,USD-Crude Oil Inventories,2023/01/24,1.08882,2023/01/26,1.08944,1.0922,18:00,1.091226577758789,1.0915838479995728,20:00,1.0917030572891235
2023-01-26,17:00,USD,Durable Goods Orders (MoM) ,0.056,0.025,-0.017,USD-Durable Goods Orders (MoM),2023/01/25,1.0922,2023/01/29,1.08715,1.08944,16:00,1.0871928930282593,1.08672034740448,18:00,1.0889687538146973
2023-01-26,17:00,USD,GDP (QoQ) (Q4),0.029,0.026,0.032,USD-GDP (QoQ),2023/01/25,1.0922,2023/01/29,1.08715,1.08944,16:00,1.0871928930282593,1.08672034740448,18:00,1.0889687538146973
2023-01-26,17:00,USD,Initial Jobless Claims,186000.0,205000.0,192000.0,USD-Initial Jobless Claims,2023/01/25,1.0922,2023/01/29,1.08715,1.08944,16:00,1.0871928930282593,1.08672034740448,18:00,1.0889687538146973
2023-01-26,18:30,USD,New Home Sales ,616000.0,617000.0,602000.0,USD-New Home Sales,2023/01/25,1.0922,2023/01/29,1.08715,1.08944,18:00,1.0889687538146973,,19:00,1.0889687538146973
2023-01-26,23:15,USD,U.S. President Biden Speaks,,,,USD-U.S. President Biden Speaks,2023/01/25,1.0922,2023/01/29,1.08715,1.08944,23:00,1.089680790901184,,00:00,1.091941475868225
2023-01-27,17:00,USD,Core PCE Price Index (YoY) ,0.044,0.044,0.047,USD-Core PCE Price Index (YoY),2023/01/26,1.08944,2023/01/29,1.08715,,16:00,1.086130142211914,1.0874292850494385,18:00,1.0868383646011353
2023-01-27,17:00,USD,Core PCE Price Index (MoM) ,0.003,0.003,0.002,USD-Core PCE Price Index (MoM),2023/01/26,1.08944,2023/01/29,1.08715,,16:00,1.086130142211914,1.0874292850494385,18:00,1.0868383646011353
2023-01-30,12:30,EUR,German GDP (QoQ) (Q4),-0.002,0.0,0.005,EUR-German GDP (QoQ),2023/01/29,1.08715,2023/01/31,1.0861,1.08507,12:00,1.0906314849853516,,13:00,1.0889687538146973
2023-01-31,18:15,USD,Chicago PMI ,44.3,45.0,45.1,USD-Chicago PMI,2023/01/30,1.08507,2023/02/01,1.10129,1.0861,18:00,1.0876659154891968,,19:00,1.0868383646011353
2023-01-31,18:30,USD,CB Consumer Confidence ,107.1,109.0,109.0,USD-CB Consumer Confidence,2023/01/30,1.08507,2023/02/01,1.10129,1.0861,18:00,1.0876659154891968,,19:00,1.0868383646011353
2023-02-01,13:30,EUR,CPI (YoY) ,0.085,0.09,0.092,EUR-CPI (YoY),2023/01/31,1.0861,2023/02/02,1.09051,1.10129,13:00,1.0907504558563232,,14:00,1.0906314849853516
2023-02-01,16:45,USD,ADP Nonfarm Employment Change ,106000.0,178000.0,253000.0,USD-ADP Nonfarm Employment Change,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,16:00,1.0922993421554563,,17:00,1.0911074876785278
2023-02-01,18:15,USD,S&P Global US Manufacturing PMI ,46.9,46.8,46.8,USD-S&P Global US Manufacturing PMI,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,18:00,1.0917030572891235,,19:00,1.098056435585022
2023-02-01,18:30,USD,ISM Manufacturing PMI ,47.4,48.0,48.4,USD-ISM Manufacturing PMI,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,18:00,1.0917030572891235,,19:00,1.098056435585022
2023-02-01,18:30,USD,ISM Manufacturing Prices ,44.5,39.5,39.4,USD-ISM Manufacturing Prices,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,18:00,1.0917030572891235,,19:00,1.098056435585022
2023-02-01,18:30,USD,JOLTs Job Openings ,11012000.0,10250000.0,10440000.0,USD-JOLTs Job Openings,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,18:00,1.0917030572891235,,19:00,1.098056435585022
2023-02-01,19:00,USD,Crude Oil Inventories,4140000.0,376000.0,533000.0,USD-Crude Oil Inventories,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,18:00,1.0917030572891235,1.098056435585022,20:00,1.0991426706314087
2023-02-01,22:30,USD,FOMC Statement,,,,USD-FOMC Statement,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,22:00,1.0991426706314087,,23:00,1.1016855239868164
2023-02-01,22:30,USD,Fed Interest Rate Decision,0.0475,0.0475,0.045,USD-Fed Interest Rate Decision,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,22:00,1.0991426706314087,,23:00,1.1016855239868164
2023-02-01,23:00,USD,FOMC Press Conference,,,,USD-FOMC Press Conference,2023/01/31,1.0861,2023/02/02,1.09051,1.10129,22:00,1.0991426706314087,1.1016855239868164,00:00,1.0864840745925903
2023-02-02,16:45,EUR,Deposit Facility Rate ,0.025,0.025,0.02,EUR-Deposit Facility Rate,2023/02/01,1.10129,2023/02/05,1.07909,1.09051,16:00,1.091941475868225,,17:00,1.0911074876785278
2023-02-02,16:45,EUR,ECB Interest Rate Decision ,0.03,0.03,0.025,EUR-ECB Interest Rate Decision,2023/02/01,1.10129,2023/02/05,1.07909,1.09051,16:00,1.091941475868225,,17:00,1.0911074876785278
2023-02-02,17:00,USD,Initial Jobless Claims,183000.0,200000.0,186000.0,USD-Initial Jobless Claims,2023/02/01,1.10129,2023/02/05,1.07909,1.09051,16:00,1.091941475868225,1.0911074876785278,18:00,1.0921800136566162
2023-02-02,17:15,EUR,ECB Press Conference,,,,EUR-ECB Press Conference,2023/02/01,1.10129,2023/02/05,1.07909,1.09051,17:00,1.0911074876785278,,18:00,1.0921800136566162
2023-02-03,17:00,USD,Average Hourly Earnings (MoM) ,0.003,0.003,0.004,USD-Average Hourly Earnings (MoM),2023/02/02,1.09051,2023/02/05,1.07909,,16:00,1.0828369855880735,1.082602620124817,18:00,1.0814317464828491
2023-02-03,17:00,USD,Nonfarm Payrolls ,517000.0,185000.0,260000.0,USD-Nonfarm Payrolls,2023/02/02,1.09051,2023/02/05,1.07909,,16:00,1.0828369855880735,1.082602620124817,18:00,1.0814317464828491
